obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""656.2854""","=""0.0003""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",,"=""""","=""c70""",
"=""""","=""""","=""656.286734""","=""0.000003""","=""""","=""1.0775e+07""",AAA,"=""82259.2850014""","=""97492.319433""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""656.290944""","=""0.000003""","=""""","=""4.2097e+06""",AAA,"=""82259.2850014""","=""97492.221701""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",,"=""T7771""","=""""",
"=""824.999""","=""0.010""","=""824.9974""","=""0.0005""","=""90""","=""""",,"=""97492.304""","=""[109610.2232]""","=""3""","=""""","=""""","=""40""","=""""","=""""",,"=""""","=""L7400c29""",
"=""825.229""","=""0.010""","=""825.2399""","=""0.0005""","=""90""","=""""",,"=""97492.304""","=""[109606.6628]""","=""3""","=""""","=""""","=""39""","=""""","=""""",,"=""""","=""L7400c29""",
"=""825.499""","=""0.010""","=""825.5019""","=""0.0005""","=""90""","=""""",,"=""97492.304""","=""[109602.8177]""","=""3""","=""""","=""""","=""38""","=""""","=""""",,"=""""","=""L7400c29""",
"=""825.789""","=""0.010""","=""825.7856""","=""0.0005""","=""110""","=""""",,"=""97492.304""","=""[109598.6566]""","=""3""","=""""","=""""","=""37""","=""""","=""""",,"=""""","=""L7400c29""",
"=""826.089""","=""0.010""","=""826.0936""","=""0.0005""","=""110""","=""""",,"=""97492.304""","=""[109594.1439]""","=""3""","=""""","=""""","=""36""","=""""","=""""",,"=""""","=""L7400c29""",
"=""826.428""","=""0.003""","=""826.4285""","=""0.0005""","=""110""","=""""",,"=""97492.304""","=""[109589.2390]""","=""3""","=""""","=""""","=""35""","=""""","=""""",,"=""""","=""L7400c29""",
"=""826.794""","=""0.003""","=""826.7938""","=""0.0005""","=""110""","=""""",,"=""97492.304""","=""[109583.8949]""","=""3""","=""""","=""""","=""34""","=""""","=""""",,"=""""","=""L7400c29""",
"=""827.194""","=""0.003""","=""827.1931""","=""0.0005""","=""140""","=""""",,"=""97492.304""","=""[109578.0577]""","=""3""","=""""","=""""","=""33""","=""""","=""""",,"=""""","=""L7400c29""",
"=""827.632""","=""0.003""","=""827.6309""","=""0.0005""","=""140""","=""""",,"=""97492.304""","=""[109571.6647]""","=""3""","=""""","=""""","=""32""","=""""","=""""",,"=""""","=""L7400c29""",
"=""828.113""","=""0.003""","=""828.1123""","=""0.0005""","=""140""","=""""",,"=""97492.304""","=""[109564.6431]""","=""3""","=""""","=""""","=""31""","=""""","=""""",,"=""""","=""L7400c29""",
"=""828.642""","=""0.003""","=""828.6432""","=""0.0005""","=""140""","=""""",,"=""97492.304""","=""[109556.9077]""","=""3""","=""""","=""""","=""30""","=""""","=""""",,"=""""","=""L7400c29""",
"=""829.230""","=""0.003""","=""829.2308""","=""0.0006""","=""170""","=""""",,"=""97492.304""","=""[109548.3584]""","=""3""","=""""","=""""","=""29""","=""""","=""""",,"=""""","=""L7400c29""",
"=""829.883""","=""0.003""","=""829.8835""","=""0.0006""","=""210""","=""""",,"=""97492.304""","=""[109538.8768]""","=""3""","=""""","=""""","=""28""","=""""","=""""",,"=""""","=""L7400c29""",
"=""830.610""","=""0.003""","=""830.6113""","=""0.0006""","=""250""","=""""",,"=""97492.304""","=""[109528.3223]""","=""3""","=""""","=""""","=""27""","=""""","=""""",,"=""""","=""L7400c29""",
"=""831.426""","=""0.003""","=""831.4261""","=""0.0006""","=""290""","=""""",,"=""97492.304""","=""[109516.5267]""","=""3""","=""""","=""""","=""26""","=""""","=""""",,"=""""","=""L7400c29""",
"=""832.342""","=""0.003""","=""832.3425""","=""0.0006""","=""290""","=""""",,"=""97492.304""","=""[109503.2875]""","=""3""","=""""","=""""","=""25""","=""""","=""""",,"=""""","=""L7400c29""",
"=""833.378""","=""0.003""","=""833.3783""","=""0.0006""","=""370""","=""""",,"=""97492.304""","=""[109488.3592]""","=""3""","=""""","=""""","=""24""","=""""","=""""",,"=""""","=""L7400c29""",
"=""834.554""","=""0.003""","=""834.5553""","=""0.0006""","=""500""","=""""",,"=""97492.304""","=""[109471.4416]""","=""3""","=""""","=""""","=""23""","=""""","=""""",,"=""""","=""L7400c29""",
"=""835.900""","=""0.003""","=""835.9004""","=""0.0006""","=""500""","=""""",,"=""97492.304""","=""[109452.1650]""","=""3""","=""""","=""""","=""22""","=""""","=""""",,"=""""","=""L7400c29""",
"=""837.448""","=""0.003""","=""837.4476""","=""0.0006""","=""600""","=""""",,"=""97492.304""","=""[109430.0696]""","=""3""","=""""","=""""","=""21""","=""""","=""""",,"=""""","=""L7400c29""",
"=""839.240""","=""0.003""","=""839.2397""","=""0.0006""","=""700""","=""1.5167e+03""",AAA,"=""97492.304""","=""[109404.5776]""","=""3""","=""""","=""""","=""20""","=""""","=""""",,"=""T8637""","=""L7400c29""",
"=""841.332""","=""0.003""","=""841.3318""","=""0.0006""","=""700""","=""1.9643e+03""",AAA,"=""97492.304""","=""[109374.9555]""","=""3""","=""""","=""""","=""19""","=""""","=""""",,"=""T8637""","=""L7400c29""",
"=""843.795""","=""0.003""","=""843.7956""","=""0.0006""","=""700""","=""2.5804e+03""",AAA,"=""97492.304""","=""[109340.2604]""","=""3""","=""""","=""""","=""18""","=""""","=""""",,"=""T8637""","=""L7400c29""",
"=""846.726""","=""0.003""","=""846.7254""","=""0.0006""","=""700""","=""3.4442e+03""",AAA,"=""97492.304""","=""[109299.2642]""","=""3""","=""""","=""""","=""17""","=""""","=""""",,"=""T8637""","=""L7400c29""",
"=""850.249""","=""0.003""","=""850.2483""","=""0.0006""","=""(1200)""","=""4.6801e+03""",AAA,"=""97492.304""","=""[109250.3433]""","=""3""","=""""","=""""","=""16""","=""""","=""""",,"=""T8637""","=""L7400c29""",
"=""854.538""","=""0.003""","=""854.5383""","=""0.0006""","=""(1400)""","=""6.4901e+03""",AAA,"=""97492.304""","=""[109191.3154]""","=""3""","=""""","=""""","=""15""","=""""","=""""",,"=""T8637""","=""L7400c29""",
"=""859.839""","=""0.003""","=""859.8392""","=""0.0006""","=""2300""","=""9.2117e+03""",AAA,"=""97492.304""","=""[109119.1917]""","=""3""","=""""","=""""","=""14""","=""""","=""""",,"=""T8637""","=""L7400c29""",
"=""866.502""","=""0.003""","=""866.5018""","=""0.0006""","=""(2200)""","=""1.3431e+04""",AAA,"=""97492.304""","=""[109029.7913]""","=""3""","=""""","=""""","=""13""","=""""","=""""",,"=""T8637""","=""L7400c29""",
"=""875.046""","=""0.003""","=""875.0472""","=""0.0005""","=""2200""","=""2.0207e+04""",AAA,"=""97492.304""","=""108917.1209""","=""3""","=""""","=""""","=""12""","=""""","=""""",,"=""T8637""","=""L7400c29""",
"=""886.289""","=""0.010""","=""886.2783""","=""0.0006""","=""(3600)""","=""3.1558e+04""",AAA,"=""97492.304""","=""108772.3445""","=""3""","=""""","=""""","=""11""","=""""","=""""",,"=""T8637""","=""L7400c29""",
"=""901.53""","=""0.10""","=""901.4910""","=""0.0007""","=""(4800)""","=""5.1558e+04""",AAA,"=""97492.304""","=""108581.9945""","=""3""","=""""","=""""","=""10""","=""""","=""""",,"=""T8637""","=""L7389""",
"=""922.97""","=""0.10""","=""922.9014""","=""0.0007""","=""(6500)""","=""8.9050e+04""",AAA,"=""97492.304""","=""108324.7253""","=""3""","=""""","=""""","=""9""","=""""","=""""",,"=""T8637""","=""L7389""",
"=""954.62""","=""0.10""","=""954.5969""","=""0.0006""","=""(9000)""","=""1.6506e+05""",AAA,"=""97492.304""","=""107965.0568""","=""3""","=""""","=""""","=""8""","=""""","=""""",,"=""T8637""","=""L7389""",
"=""1004.98""","=""0.10""","=""1004.9369""","=""0.0007""","=""(13000)""","=""3.3585e+05""",AAA,"=""97492.304""","=""107440.4508""","=""3""","=""""","=""""","=""7""","=""""","=""""",,"=""T8637""","=""L7389""",
"=""""","=""""","=""1093.798199""","=""0.000006""","=""""","=""1.5649e+06""",AAA,"=""97492.211200""","=""[106632.1620536]""","=""3p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.799454""","=""0.000006""","=""""","=""9.5508e+05""",AAA,"=""97492.221701""","=""[106632.1620756]""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.799661""","=""0.000006""","=""""","=""1.6906e+05""",AAA,"=""97492.211200""","=""106632.1498416""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.801075""","=""0.000006""","=""""","=""9.5511e+05""",AAA,"=""97492.221701""","=""[106632.1485242]""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.810612""","=""0.000006""","=""""","=""2.0030e+06""",AAA,"=""97492.319433""","=""(106632.16656761)""","=""3d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.810633""","=""0.000006""","=""""","=""1.8778e+06""",AAA,"=""97492.319611""","=""106632.1665697""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.811150""","=""0.000006""","=""""","=""7.8242e+03""",AAA,"=""97492.319433""","=""[106632.1620756]""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.811173""","=""0.000006""","=""""","=""3.1296e+05""",AAA,"=""97492.319611""","=""[106632.1620536]""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.812635""","=""0.000006""","=""""","=""3.3815e+05""",AAA,"=""97492.319611""","=""106632.1498416""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.812771""","=""0.000006""","=""""","=""7.8253e+04""",AAA,"=""97492.319433""","=""[106632.1485242]""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.814666""","=""0.000006""","=""""","=""2.1460e+06""",AAA,"=""97492.355566""","=""(106632.16882614)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.814936""","=""0.000006""","=""""","=""1.4307e+05""",AAA,"=""97492.355566""","=""(106632.16656761)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1093.815474""","=""0.000006""","=""""","=""7.0421e+04""",AAA,"=""97492.355566""","=""[106632.1620756]""","=""3d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""1093.817""","=""0.013""","=""1093.8086""","=""0.0010""","=""14000""","=""7.7829e+05""",AAA,"=""97492.304""","=""106632.1681""","=""3""","=""""","=""""","=""6""","=""""","=""""",,"=""T8637""","=""L7421""",
"=""""","=""""","=""1281.792576""","=""0.000008""","=""""","=""2.8263e+06""",AAA,"=""97492.211200""","=""105291.651993""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1281.794286""","=""0.000009""","=""""","=""1.6377e+06""",AAA,"=""97492.221701""","=""105291.65209""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1281.796036""","=""0.000009""","=""""","=""3.0157e+05""",AAA,"=""97492.211200""","=""[105291.63094]""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1281.798135""","=""0.000009""","=""""","=""1.6378e+06""",AAA,"=""97492.221701""","=""105291.62867""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",,"=""T7771""","=""""",
"=""1281.8072""","=""0.0008""","=""1281.8070""","=""0.0010""","=""32000""","=""2.2008e+06""",AAA,"=""97492.304""","=""105291.657""","=""3""","=""""","=""""","=""5""","=""""","=""""",,"=""T8637""","=""L7421""",
"=""""","=""""","=""1281.809075""","=""0.000007""","=""""","=""4.2394e+06""",AAA,"=""97492.319433""","=""(105291.65983494)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1281.809111""","=""0.000008""","=""""","=""3.3915e+06""",AAA,"=""97492.319611""","=""[105291.659796]""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1281.810348""","=""0.000009""","=""""","=""1.4954e+04""",AAA,"=""97492.319433""","=""105291.65209""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1281.810393""","=""0.000008""","=""""","=""5.6525e+05""",AAA,"=""97492.319611""","=""105291.651993""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1281.813853""","=""0.000009""","=""""","=""6.0320e+05""",AAA,"=""97492.319611""","=""[105291.63094]""","=""3p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1281.814197""","=""0.000009""","=""""","=""1.4956e+05""",AAA,"=""97492.319433""","=""105291.62867""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1281.814378""","=""0.000010""","=""""","=""4.5421e+06""",AAA,"=""97492.355566""","=""105291.66370""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1281.815013""","=""0.000007""","=""""","=""3.0281e+05""",AAA,"=""97492.355566""","=""(105291.65983494)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1281.816286""","=""0.000009""","=""""","=""1.3459e+05""",AAA,"=""97492.355566""","=""105291.65209""","=""3d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1519.1861""","=""0.0009""","=""""","=""1.1784e+03""",AAA,"=""102823.904""","=""[109404.5776]""","=""4""","=""""","=""""","=""20""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""1526.0555""","=""0.0009""","=""""","=""1.5289e+03""",AAA,"=""102823.904""","=""[109374.9555]""","=""4""","=""""","=""""","=""19""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""1534.1807""","=""0.0009""","=""""","=""2.0128e+03""",AAA,"=""102823.904""","=""[109340.2604]""","=""4""","=""""","=""""","=""18""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""1543.8938""","=""0.0010""","=""""","=""2.6935e+03""",AAA,"=""102823.904""","=""[109299.2642]""","=""4""","=""""","=""""","=""17""","=""""","=""""",,"=""T8637""","=""""",
"=""1555.621""","=""0.006""","=""1555.6466""","=""0.0015""","=""800""","=""3.6714e+03""",AAA,"=""102823.904""","=""[109250.3433]""","=""4""","=""""","=""""","=""16""","=""""","=""""",,"=""T8637""","=""L7421c31""",
"=""""","=""""","=""1570.0679""","=""0.0015""","=""(800)""","=""5.1106e+03""",AAA,"=""102823.904""","=""[109191.3154]""","=""4""","=""""","=""""","=""15""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""1588.0559""","=""0.0013""","=""(1000)""","=""7.2879e+03""",AAA,"=""102823.904""","=""[109119.1917]""","=""4""","=""""","=""""","=""14""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""1610.9330""","=""0.0013""","=""(1200)""","=""1.0689e+04""",AAA,"=""102823.904""","=""[109029.7913]""","=""4""","=""""","=""""","=""13""","=""""","=""""",,"=""T8637""","=""""",
"=""1640.688""","=""0.013""","=""1640.7210""","=""0.0016""","=""1400""","=""1.6205e+04""",AAA,"=""102823.904""","=""108917.1209""","=""4""","=""""","=""""","=""12""","=""""","=""""",,"=""T8637""","=""L7421c31""",
"=""1680.651""","=""0.003""","=""1680.6538""","=""0.0017""","=""1600""","=""2.5565e+04""",AAA,"=""102823.904""","=""108772.3445""","=""4""","=""""","=""""","=""11""","=""""","=""""",,"=""T8637""","=""L7421""",
"=""1736.2143""","=""0.0021""","=""1736.2127""","=""0.0018""","=""3100""","=""4.2347e+04""",AAA,"=""102823.904""","=""108581.9945""","=""4""","=""""","=""""","=""10""","=""""","=""""",,"=""T8637""","=""L7421""",
"=""1817.424""","=""0.004""","=""1817.4141""","=""0.0020""","=""2800""","=""7.4593e+04""",AAA,"=""102823.904""","=""108324.7253""","=""4""","=""""","=""""","=""9""","=""""","=""""",,"=""T8637""","=""L7421c31""",
"=""""","=""""","=""1875.068381""","=""0.000010""","=""""","=""5.8647e+06""",AAA,"=""97492.211200""","=""102823.894250""","=""3p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.072050""","=""0.000010""","=""""","=""3.0650e+06""",AAA,"=""97492.221701""","=""102823.8943175""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.082881""","=""0.000010""","=""""","=""6.1182e+05""",AAA,"=""97492.211200""","=""102823.8530211""","=""3p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.088135""","=""0.000010""","=""""","=""3.0652e+06""",AAA,"=""97492.221701""","=""102823.8485825""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.101086""","=""0.000020""","=""""","=""1.2869e+07""",AAA,"=""97492.319433""","=""102823.90949""","=""3d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.101149""","=""0.000010""","=""""","=""7.0376e+06""",AAA,"=""97492.319611""","=""102823.9094871""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.106422""","=""0.000012""","=""""","=""3.4754e+04""",AAA,"=""97492.319433""","=""102823.8943175""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.106508""","=""0.000010""","=""""","=""1.1729e+06""",AAA,"=""97492.319611""","=""102823.894250""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.111120""","=""0.000011""","=""""","=""1.3788e+07""",AAA,"=""97492.355566""","=""102823.917091""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.113794""","=""0.000020""","=""""","=""9.1919e+05""",AAA,"=""97492.355566""","=""102823.90949""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.119130""","=""0.000010""","=""""","=""3.1280e+05""",AAA,"=""97492.355566""","=""102823.8943175""","=""3d""","=""2D""","=""5/2""","=""4p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.121008""","=""0.000010""","=""""","=""1.2238e+06""",AAA,"=""97492.319611""","=""102823.8530211""","=""3p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""1875.122507""","=""0.000012""","=""""","=""3.4759e+05""",AAA,"=""97492.319433""","=""102823.8485825""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""1/2""",,"=""T7771""","=""""",
"=""1875.13""","=""0.10""","=""1875.0976""","=""0.0025""","=""(51000)""","=""8.9860e+06""",AAA,"=""97492.304""","=""102823.904""","=""3""","=""""","=""""","=""4""","=""""","=""""",,"=""T8637""","=""L4812""",
"=""""","=""""","=""1944.5582""","=""0.0023""","=""(4500)""","=""1.4242e+05""",AAA,"=""102823.904""","=""107965.0568""","=""4""","=""""","=""""","=""8""","=""""","=""""",,"=""T8637""","=""""",
obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""2166.1178""","=""0.0023""","=""2166.121""","=""0.003""","=""8000""","=""3.0415e+05""",AAA,"=""102823.904""","=""107440.4508""","=""4""","=""""","=""""","=""7""","=""""","=""""",,"=""T8637""","=""L7421""",
"=""""","=""""","=""2431.362""","=""0.003""","=""""","=""9.7511e+02""",AAA,"=""105291.657""","=""[109404.5776]""","=""5""","=""""","=""""","=""20""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""2449.000""","=""0.003""","=""""","=""1.2683e+03""",AAA,"=""105291.657""","=""[109374.9555]""","=""5""","=""""","=""""","=""19""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""2469.988""","=""0.003""","=""""","=""1.6747e+03""",AAA,"=""105291.657""","=""[109340.2604]""","=""5""","=""""","=""""","=""18""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""2495.2545""","=""0.0025""","=""""","=""2.2490e+03""",AAA,"=""105291.657""","=""[109299.2642]""","=""5""","=""""","=""""","=""17""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""2526.091""","=""0.004""","=""(400)""","=""3.0788e+03""",AAA,"=""105291.657""","=""[109250.3433]""","=""5""","=""""","=""""","=""16""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""2564.327""","=""0.005""","=""(480)""","=""4.3084e+03""",AAA,"=""105291.657""","=""[109191.3154]""","=""5""","=""""","=""""","=""15""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""2612.648""","=""0.004""","=""(580)""","=""6.1848e+03""",AAA,"=""105291.657""","=""[109119.1917]""","=""5""","=""""","=""""","=""14""","=""""","=""""",,"=""T8637""","=""""",
"=""""","=""""","=""2625.8342639""","=""0.0000010""","=""""","=""7.1849e+05""",AAA,"=""102823.8485825""","=""[106632.1620536]""","=""4p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.8373091""","=""0.0000007""","=""""","=""4.4561e+05""",AAA,"=""102823.8530211""","=""[106632.1620756]""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.8426841""","=""0.0000006""","=""""","=""1.1942e+05""",AAA,"=""102823.8485825""","=""106632.1498416""","=""4p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.8466529""","=""0.0000007""","=""""","=""4.4563e+05""",AAA,"=""102823.8530211""","=""[106632.1485242]""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.862640""","=""0.000006""","=""""","=""1.2012e+06""",AAA,"=""102823.894250""","=""(106632.16656761)""","=""4d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.8626846""","=""0.0000007""","=""""","=""8.6219e+05""",AAA,"=""102823.8943175""","=""106632.1665697""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.865737""","=""0.000006""","=""""","=""9.4169e+03""",AAA,"=""102823.894250""","=""[106632.1620756]""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.8657986""","=""0.0000007""","=""""","=""1.4370e+05""",AAA,"=""102823.8943175""","=""[106632.1620536]""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",,"=""T7771""","=""""",
"=""2625.871""","=""0.021""","=""2625.868""","=""0.004""","=""(9000)""","=""7.7110e+05""",AAA,"=""102823.904""","=""106632.1681""","=""4""","=""""","=""""","=""6""","=""""","=""""",,"=""T8637""","=""L7452""",
"=""""","=""""","=""2625.8715885""","=""0.0000007""","=""""","=""1.2870e+06""",AAA,"=""102823.9094871""","=""(106632.16882614)""","=""4d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.87159""","=""0.00003""","=""""","=""1.3238e+06""",AAA,"=""102823.90949""","=""(106632.16882188)""","=""4f""","=""2F*""","=""5/2""","=""6g""","=""2G""","=""7/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.8731458""","=""0.0000007""","=""""","=""8.5799e+04""",AAA,"=""102823.9094871""","=""(106632.16656761)""","=""4d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.87315""","=""0.00003""","=""""","=""1.0214e+03""",AAA,"=""102823.90949""","=""106632.1665697""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""5/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.8742190""","=""0.0000007""","=""""","=""2.3885e+05""",AAA,"=""102823.8943175""","=""106632.1498416""","=""4p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.875081""","=""0.000006""","=""""","=""9.4181e+04""",AAA,"=""102823.894250""","=""[106632.1485242]""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.875900""","=""0.000009""","=""""","=""1.3728e+06""",AAA,"=""102823.917091""","=""(106632.17017701)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.8762431""","=""0.0000007""","=""""","=""8.4755e+04""",AAA,"=""102823.9094871""","=""[106632.1620756]""","=""4d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.87626""","=""0.00003""","=""""","=""2.1451e+04""",AAA,"=""102823.90949""","=""[106632.1620536]""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""3/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.876834""","=""0.000009""","=""""","=""4.9028e+04""",AAA,"=""102823.917091""","=""(106632.16882188)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",,"=""T7771""","=""""",
"=""""","=""""","=""2625.878387""","=""0.000009""","=""""","=""2.0429e+04""",AAA,"=""102823.917091""","=""106632.1665697""","=""4f""","=""2F*""","=""7/2""","=""6d""","=""2D""","=""5/2""",,"=""T7771""","=""""",
